Optimization,Group,Model,File,Run,MSE,nRMSE,Conservation,MaxError,Boundary,FT_Low,FT_Mid,FT_High
FNO_Advection_ARB,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run7,0.01193886436522007,0.020745176821947098,0.0012244593817740679,0.4426625967025757,0.024442581459879875,0.0013593339826911688,0.001072145882062614,0.0006141754565760493
FNO_Advection_ARB,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run8,0.012177337892353535,0.021128617227077484,0.0022823151666671038,0.46611133217811584,0.025892436504364014,0.0015941736055538058,0.0009734093910083175,0.0006258591893129051
FNO_Advection_ARB,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run9,0.01269756443798542,0.02193368785083294,0.0019178390502929688,0.4284825325012207,0.025740712881088257,0.0016649245517328382,0.0012580115580931306,0.0006250346777960658
FNO_Advection_ARB,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run10,0.011978809721767902,0.02082328498363495,0.001786347129382193,0.4336792826652527,0.024314241483807564,0.001568901352584362,0.0010626736329868436,0.0006131394184194505
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run1,0.013066996820271015,0.02233152650296688,0.0022311112843453884,0.4938400387763977,0.026765232905745506,0.001927813864313066,0.0013853147393092513,0.0006273975595831871
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run2,0.012788768857717514,0.022048428654670715,0.002527531934902072,0.49950873851776123,0.02757897600531578,0.0017636948032304645,0.0011895932257175446,0.0006356812082231045
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run3,0.013721520081162453,0.023405220359563828,0.0026533938944339752,0.48403364419937134,0.029584478586912155,0.002232710365206003,0.0014495209325104952,0.0006374481599777937
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run4,0.011921137571334839,0.020683979615569115,0.0017821138026192784,0.4855678081512451,0.025283332914114,0.0015073656104505062,0.001114867627620697,0.0006126295775175095
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run5,0.011968393810093403,0.020763812586665154,0.0015920932637527585,0.49189111590385437,0.02501395344734192,0.0013955982867628336,0.0011851461604237556,0.0006211921572685242
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run6,0.013901149854063988,0.02365734428167343,0.0028542804066091776,0.48881277441978455,0.029068179428577423,0.002238594926893711,0.0015593545977026224,0.0006366849411278963
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run7,0.012253634631633759,0.021493110805749893,0.0017115218797698617,0.46474480628967285,0.02845175936818123,0.001496275537647307,0.0012917371932417154,0.0006217510672286153
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run8,0.012967831455171108,0.02223115600645542,0.0021594204008579254,0.4796209931373596,0.02607918158173561,0.00184354477096349,0.001323257340118289,0.0006246113916859031
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run9,0.01210395060479641,0.02094123885035515,0.001756471348926425,0.4821842312812805,0.025575976818799973,0.0014767698012292385,0.0011216768762096763,0.0006217631162144244
FNO_Advection_ARB,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run10,0.01298058032989502,0.022278260439634323,0.00239030783995986,0.4737323820590973,0.027284005656838417,0.0018854858353734016,0.001369370729662478,0.0006332696648314595
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run1,0.012540766038000584,0.021267633885145187,0.0013990720035508275,0.4419223368167877,0.025859195739030838,0.0012450226349756122,0.0011976563837379217,0.0006082998006604612
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run2,0.01297849789261818,0.021951008588075638,0.0017901244573295116,0.45296311378479004,0.027919955551624298,0.0015141414478421211,0.0013070995919406414,0.0006105639040470123
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run3,0.01263879332691431,0.02154916152358055,0.0016009561950340867,0.44473937153816223,0.027398578822612762,0.001338598201982677,0.0012915077386423945,0.0006060418672859669
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run4,0.01373008731752634,0.023064756765961647,0.002332196570932865,0.4438110589981079,0.03029657155275345,0.0018372212070971727,0.00151936081238091,0.0006243116222321987
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run5,0.013492259196937084,0.02283422276377678,0.002035748213529587,0.45774346590042114,0.031177788972854614,0.0015889817150309682,0.0014669072115793824,0.000628599664196372
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run6,0.012604599818587303,0.0214412622153759,0.0015173553256317973,0.4434637427330017,0.026860307902097702,0.0013121310621500015,0.0012867567129433155,0.0006066652131266892
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run7,0.013001719489693642,0.02183949202299118,0.001710475655272603,0.4554823040962219,0.026838060468435287,0.0014908703742548823,0.0013995652552694082,0.0006030536023899913
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run8,0.013797867111861706,0.023125622421503067,0.002111549722030759,0.4642234742641449,0.0285770483314991,0.0018183793872594833,0.001545748091302812,0.00062316789990291
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run9,0.012255038134753704,0.02080899104475975,0.0012312231119722128,0.44167739152908325,0.025767214596271515,0.0012087138602510095,0.0012487078784033656,0.0005883380072191358
FNO_Advection_ARB,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run10,0.012751461938023567,0.021711451932787895,0.0013349096989259124,0.46174925565719604,0.027954889461398125,0.001334823202341795,0.0013431436382234097,0.0006077184225432575
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run1,0.011286257766187191,0.019917678087949753,0.001575486152432859,0.36958613991737366,0.0222126767039299,0.0011034520575776696,0.0008852273458614945,0.0006057308055460453
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run2,0.011166533455252647,0.019738730043172836,0.0015285663539543748,0.37606918811798096,0.022558175027370453,0.0011355818714946508,0.0008535155211575329,0.0006037136190570891
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run3,0.011970596387982368,0.02091890014708042,0.001852047978900373,0.3864971399307251,0.024670757353305817,0.001371114980429411,0.000940570782404393,0.0006308880401775241
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run4,0.011757610365748405,0.020647646859288216,0.0014284711796790361,0.40198665857315063,0.02413155511021614,0.001172221964225173,0.0008980567799881101,0.0006297401268966496
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run5,0.011557217687368393,0.02037999965250492,0.0018115080893039703,0.35685327649116516,0.024041514843702316,0.0012564496137201786,0.0009093626867979765,0.0006119546596892178
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run6,0.011577699333429337,0.020473014563322067,0.0014752827119082212,0.37545397877693176,0.02441827394068241,0.0010837444569915533,0.0008926569717004895,0.000620150298345834
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run7,0.01220175251364708,0.021190261468291283,0.001766585512086749,0.4065389037132263,0.02483774907886982,0.0014343131333589554,0.000973936403170228,0.0006323163397610188
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run8,0.011487980373203754,0.020127251744270325,0.0017173995729535818,0.40008750557899475,0.022912705317139626,0.00127223355229944,0.0008442924590781331,0.0006142942002043128
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run9,0.012084675021469593,0.020968591794371605,0.002036572201177478,0.39872193336486816,0.02403944544494152,0.0014668097719550133,0.0009599700570106506,0.0006270825397223234
FNO_Advection_BRO,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run10,0.012577662244439125,0.021796124055981636,0.002078554593026638,0.4002231955528259,0.025365520268678665,0.0016220771940425038,0.0010618361411616206,0.0006351046613417566
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run1,0.011734631843864918,0.020510826259851456,0.0015591327100992203,0.42768144607543945,0.02476169914007187,0.0013817113358527422,0.00097119394922629,0.0006178391631692648
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run2,0.012824797071516514,0.022095736116170883,0.002344922162592411,0.44883838295936584,0.025626635178923607,0.0019856675062328577,0.001157447462901473,0.0006198668852448463
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run3,0.012130779214203358,0.021069925278425217,0.0017210354562848806,0.44342178106307983,0.025218171998858452,0.0015254394384101033,0.0010392151307314634,0.0006205191602930427
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run4,0.01245165430009365,0.021504458039999008,0.0023167284671217203,0.4432128369808197,0.025736503303050995,0.0017587371403351426,0.0011151906801387668,0.0006191151333041489
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run5,0.011905616149306297,0.020771881565451622,0.001826575375162065,0.4524218738079071,0.024610674008727074,0.001469792565330863,0.0010221026604995131,0.0006161206983961165
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run6,0.012608664110302925,0.02177363634109497,0.0021773362532258034,0.4386690855026245,0.02742903307080269,0.0016416807193309069,0.0011132657527923584,0.0006338633829727769
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run7,0.013370012864470482,0.02283068373799324,0.002210283186286688,0.4417532682418823,0.02698604390025139,0.002142504323273897,0.0013121782103553414,0.0006272110040299594
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run8,0.0124477818608284,0.02157389186322689,0.0019989993888884783,0.43330448865890503,0.027170104905962944,0.001684691058471799,0.0010912676807492971,0.0006288267904892564
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run9,0.012190227396786213,0.021107662469148636,0.00199491111561656,0.43588170409202576,0.025097358971834183,0.0015689348801970482,0.0010530062718316913,0.0006174340378493071
FNO_Advection_BRO,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run10,0.012183626182377338,0.021216707304120064,0.0020638098940253258,0.43976253271102905,0.025614473968744278,0.0016378394793719053,0.0010233103530481458,0.0006190498825162649
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run1,0.012910593301057816,0.022150030359625816,0.002209233120083809,0.48332449793815613,0.027172032743692398,0.0017642263555899262,0.0013903607614338398,0.0006324759451672435
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run2,0.011991577222943306,0.020751619711518288,0.0016084194649010897,0.5091503858566284,0.024683548137545586,0.0014553763903677464,0.00103321997448802,0.0006199114723131061
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run3,0.012810472398996353,0.02211739867925644,0.0021835574880242348,0.4875344932079315,0.028858410194516182,0.0016425235662609339,0.001250198925845325,0.0006416022079065442
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run4,0.012781324796378613,0.021967511624097824,0.0018574122805148363,0.49046021699905396,0.025594109669327736,0.0016266482416540384,0.0014347750693559647,0.0006204217206686735
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run5,0.012605411931872368,0.02167515456676483,0.002268290612846613,0.46052485704421997,0.026560023427009583,0.001803116057999432,0.001344833173789084,0.0006168230902403593
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run6,0.013983625918626785,0.023654093965888023,0.0027407892048358917,0.4938516914844513,0.028380032628774643,0.002260392066091299,0.001538639422506094,0.0006338866660371423
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run7,0.013144537806510925,0.02246977761387825,0.0028994386084377766,0.5005099177360535,0.028094539418816566,0.0019859743770211935,0.001194565324112773,0.000639692647382617
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run8,0.014241650700569153,0.02424677461385727,0.002690930152311921,0.49361175298690796,0.02935170941054821,0.0022680037654936314,0.001670388039201498,0.0006410252535715699
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run9,0.012410025112330914,0.021486759185791016,0.0021352944895625114,0.4927152395248413,0.02637075074017048,0.00162605382502079,0.0011821399675682187,0.0006264398689381778
FNO_Advection_BRO,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run10,0.012124940752983093,0.02093953639268875,0.0017891270108520985,0.5036039352416992,0.02337905950844288,0.0015727451536804438,0.001175364712253213,0.0006159963668324053
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run1,0.013736831024289131,0.02295989729464054,0.0019145814003422856,0.4592352509498596,0.028415469452738762,0.001708909752778709,0.0015106970677152276,0.0006201963406056166
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run2,0.01238018088042736,0.021037526428699493,0.0014172587543725967,0.4597405195236206,0.02454647794365883,0.001297705341130495,0.0011839885264635086,0.0006010502693243325
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run3,0.014099842868745327,0.02378108911216259,0.0027495436370372772,0.4566054940223694,0.03216222673654556,0.0019169599981978536,0.0015394861111417413,0.0006363572319969535
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run4,0.012709305621683598,0.021521978080272675,0.001840893062762916,0.4583999514579773,0.02610206790268421,0.001408776268362999,0.0012362649431452155,0.0006106164073571563
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run5,0.013272823765873909,0.022432219237089157,0.002042120322585106,0.4763250946998596,0.02810285985469818,0.0015247242990881205,0.0013441103510558605,0.0006299872766248882
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run6,0.012141326442360878,0.02072627656161785,0.0014618078712373972,0.4343479871749878,0.024765850976109505,0.0011685845674946904,0.0011250635143369436,0.0005966962780803442
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run7,0.013248465955257416,0.022322317585349083,0.001919018803164363,0.45718076825141907,0.02721146121621132,0.0015821161214262247,0.0013252230128273368,0.0006183559889905155
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run8,0.013446939177811146,0.022684257477521896,0.0021696973126381636,0.4580436050891876,0.030138757079839706,0.0015581641346216202,0.0014394422760233283,0.0006278021610341966
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run9,0.013956746086478233,0.023322205990552902,0.0025234634522348642,0.462271511554718,0.028987083584070206,0.0017963688587769866,0.001633653067983687,0.0006249501602724195
FNO_Advection_BRO,1D_Advection_beta4.0,FNO,1D_Advection_Sols_beta4.0.hdf5,Run10,0.013353092595934868,0.022531401365995407,0.002320999978110194,0.4534757435321808,0.028762228786945343,0.001626674784347415,0.001364614348858595,0.00062882638303563
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run1,0.012410590425133705,0.021619245409965515,0.0020272154361009598,0.4055344760417938,0.025895755738019943,0.0013797982828691602,0.0010714156087487936,0.000639411504380405
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run2,0.012446524575352669,0.021647844463586807,0.002125831786543131,0.39530858397483826,0.026390762999653816,0.001542693586088717,0.0009962215553969145,0.0006372755160555243
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run3,0.012699902057647705,0.022000284865498543,0.002341537270694971,0.381151407957077,0.024687444791197777,0.0017984600272029638,0.0011057683732360601,0.0006243439856916666
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run4,0.011941591277718544,0.020807990804314613,0.0017352611757814884,0.3993767201900482,0.024243557825684547,0.0013130138395354152,0.0009557551820762455,0.0006276703206822276
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run5,0.011494247242808342,0.02021840773522854,0.0013466521631926298,0.3778496980667114,0.023307524621486664,0.0011421464150771499,0.0009469685610383749,0.0006097012665122747
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run6,0.012070597149431705,0.02102811262011528,0.0019398971926420927,0.39240217208862305,0.024163667112588882,0.0014249454252421856,0.0009059890871867537,0.0006299610249698162
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run7,0.011602002196013927,0.02035275101661682,0.0017758272588253021,0.3877962827682495,0.023347223177552223,0.0012691947631537914,0.0008243155316449702,0.0006214440800249577
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run8,0.011858641169965267,0.020631182938814163,0.0015616880264133215,0.393313467502594,0.023343948647379875,0.0012662860099226236,0.0009592616115696728,0.0006237550405785441
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run9,0.011736158281564713,0.020625682547688484,0.0015858376864343882,0.38759830594062805,0.02348913438618183,0.001241421909071505,0.0009223265806213021,0.0006199177587404847
FNO_Advection_MPI,1D_Advection_beta0.1,FNO,1D_Advection_Sols_beta0.1.hdf5,Run10,0.012267502024769783,0.021237384527921677,0.0018208747496828437,0.3786795735359192,0.02447500452399254,0.0014765348751097918,0.0010921536013484001,0.0006210038554854691
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run1,0.012947365641593933,0.022284802049398422,0.0022211596369743347,0.4490056037902832,0.02803627774119377,0.0018791742622852325,0.0011747872922569513,0.0006365708541125059
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run2,0.01217995211482048,0.021113045513629913,0.001823553815484047,0.43357160687446594,0.024917813017964363,0.001546817016787827,0.001083784969523549,0.0006173672154545784
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run3,0.012076076120138168,0.02097739651799202,0.001754937693476677,0.44389867782592773,0.02573762834072113,0.0014925342984497547,0.001075504464097321,0.0006225013639777899
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run4,0.012617327272891998,0.021751686930656433,0.002510459627956152,0.44037678837776184,0.026633888483047485,0.0018736764322966337,0.0011442379327490926,0.0006251493468880653
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run5,0.01172058004885912,0.02050812542438507,0.0016865225043147802,0.4437553584575653,0.02531290054321289,0.0013337885029613972,0.0009945285273715854,0.0006205057725310326
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run6,0.01239808276295662,0.02148042619228363,0.0019123221281915903,0.438636839389801,0.02699373848736286,0.0016228165477514267,0.0011078037787228823,0.0006290171295404434
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run7,0.012451129034161568,0.021564524620771408,0.0022100298665463924,0.4360401928424835,0.02523796632885933,0.0016575747868046165,0.001126446295529604,0.0006232286687009037
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run8,0.012582005932927132,0.021756887435913086,0.0024226773530244827,0.4546562731266022,0.026468941941857338,0.0016893140273168683,0.001156277023255825,0.0006292784819379449
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run9,0.011761927977204323,0.020502589643001556,0.0015289513394236565,0.45312216877937317,0.02409309521317482,0.0013558147475123405,0.0010618139058351517,0.0006145368097350001
FNO_Advection_MPI,1D_Advection_beta0.4,FNO,1D_Advection_Sols_beta0.4.hdf5,Run10,0.011810392141342163,0.02066732570528984,0.0013924778904765844,0.406942754983902,0.024775158613920212,0.0014851400628685951,0.0011091948254033923,0.0006019413704052567
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run1,0.012654175981879234,0.021813731640577316,0.0019425323698669672,0.5008413195610046,0.02619228884577751,0.001820510602556169,0.0012191282585263252,0.0006250155856832862
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run2,0.014116300269961357,0.023891491815447807,0.0026677665300667286,0.48945221304893494,0.028669942170381546,0.0022969883866608143,0.001534380135126412,0.0006380885606631637
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run3,0.01356235146522522,0.023043377324938774,0.0026478422805666924,0.49055346846580505,0.027802158147096634,0.0020266883075237274,0.0015295461053028703,0.0006359324906952679
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run4,0.012578300200402737,0.021569447591900826,0.0021435879170894623,0.5006005764007568,0.025905942544341087,0.0017413456225767732,0.0011819949140772223,0.0006303427508100867
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run5,0.012859241105616093,0.02198079600930214,0.0020992185454815626,0.4889705181121826,0.02617408148944378,0.0017567382892593741,0.00130044377874583,0.0006261824746616185
FNO_Advection_MPI,1D_Advection_beta1.0,FNO,1D_Advection_Sols_beta1.0.hdf5,Run6,0.013283323496580124,0.02274191938340664,0.002008403418585658,0.492820680141449,0.029633577913045883,0.0018243045778945088,0.0014320416375994682,0.0006412016227841377
